Quote,Author,Source URL
"
After silence, that which comes nearest to expressing the inexpressible is music.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
There are things known and there are things unknown, and in between are the doors of perception.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
That men do not learn very much from the lessons of history is the most important of all the lessons of history.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Dream in a pragmatic way.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Facts do not cease to exist because they are ignored.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Experience is not what happens to you; it's what you do with what happens to you.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
You shall know the truth, and the truth shall make you mad.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
The propagandist's purpose is to make one set of people forget that certain other sets of people are human.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Beauty is worse than wine, it intoxicates both the holder and beholder.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Technological progress has merely provided us with more efficient means for going backwards.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
The more powerful and original a mind, the more it will incline towards the religion of solitude.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
To travel is to discover that everyone is wrong about other countries.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
I'm afraid of losing my obscurity. Genuineness only thrives in the dark. Like celery.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Experience teaches only the teachable.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
It is a bit embarrassing to have been concerned with the human problem all one's life and find at the end that one has no more to offer by way of advice than 'try to be a little kinder.'

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
My father considered a walk among the mountains as the equivalent of churchgoing.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
The most valuable of all education is the ability to make yourself do the thing you have to do, when it has to be done, whether you like it or not.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Great is truth, but still greater, from a practical point of view, is silence about truth. By simply not mentioning certain subjects... totalitarian propagandists have influenced opinion much more effectively than they could have by the most eloquent denunciations.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
An intellectual is a person who's found one thing that's more interesting than sex.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
The charm of history and its enigmatic lesson consist in the fact that, from age to age, nothing changes and yet everything is completely different.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Sons have always a rebellious wish to be disillusioned by that which charmed their fathers.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
A fanatic is a man who consciously over compensates a secret doubt.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Consistency is contrary to nature, contrary to life. The only completely consistent people are dead.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
The worst enemy of life, freedom and the common decencies is total anarchy; their second worst enemy is total efficiency.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
There isn't any formula or method. You learn to love by loving - by paying attention and doing what one thereby discovers has to be done.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
The most shocking fact about war is that its victims and its instruments are individual human beings, and that these individual beings are condemned by the monstrous conventions of politics to murder or be murdered in quarrels not their own.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Every man's memory is his private literature.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
A belief in hell and the knowledge that every ambition is doomed to frustration at the hands of a skeleton have never prevented the majority of human beings from behaving as though death were no more than an unfounded rumor.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
There's only one effectively redemptive sacrifice, the sacrifice of self-will to make room for the knowledge of God.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Most human beings have an almost infinite capacity for taking things for granted.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Several excuses are always less convincing than one.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
People intoxicate themselves with work so they won't see how they really are.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Perhaps it's good for one to suffer. Can an artist do anything if he's happy? Would he ever want to do anything? What is art, after all, but a protest against the horrible inclemency of life?

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
We participate in a tragedy; at a comedy we only look.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
What is absurd and monstrous about war is that men who have no personal quarrel should be trained to murder one another in cold blood.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
A child-like man is not a man whose development has been arrested; on the contrary, he is a man who has given himself a chance of continuing to develop long after most adults have muffled themselves in the cocoon of middle-aged habit and convention.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Hell isn't merely paved with good intentions; it's walled and roofed with them. Yes, and furnished too.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Man approaches the unattainable truth through a succession of errors.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
It takes two to make a murder. There are born victims, born to have their throats cut, as the cut-throats are born to be hanged.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
To his dog, every man is Napoleon; hence the constant popularity of dogs.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Most ignorance is vincible ignorance. We don't know because we don't want to know.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Speed provides the one genuinely modern pleasure.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Most of one's life is one prolonged effort to prevent oneself thinking.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
My fate cannot be mastered; it can only be collaborated with and thereby, to some extent, directed. Nor am I the captain of my soul; I am only its noisiest passenger.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Cynical realism is the intelligent man's best excuse for doing nothing in an intolerable situation.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
Feasts must be solemn and rare, or else they cease to be feasts.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
"
One of the great attractions of patriotism - it fulfills our worst wishes. In the person of our nation we are able, vicariously, to bully and cheat. Bully and cheat, what's more, with a feeling that we are profoundly virtuous.

",Aldous Huxley,https://www.brainyquote.com/authors/aldous-huxley-quotes
